"Caribbean"|"butterscotch"|"32.53"
"Caribbean"|"smoky"|"25.97"
"Caribbean"|"lean"|"16.34"
"Caribbean"|"distinct"|"15.78"
"Caribbean"|"toast"|"15.56"
"Caribbean"|"mild"|"14.27"
"Caribbean"|"plush"|"13.83"
"Caribbean"|"cool"|"13.42"
"Caribbean"|"muted"|"13.42"
"Caribbean"|"suggestion"|"13.29"
"Caribbean"|"nut"|"12.25"
"Caribbean"|"impressive"|"12.15"
"Caribbean"|"character"|"11.8"
"Caribbean"|"cedar"|"11.25"
"Caribbean"|"delicate"|"10.83"
"Caribbean"|"simple"|"10.36"
"Caribbean"|"continued"|"10.13"
"Caribbean"|"soft"|"10.02"
"Caribbean"|"raisin"|"9.47"
"Caribbean"|"black"|"9.3"
"Caribbean"|"coffee"|"9.05"
"Caribbean"|"orange"|"8.9"
"Caribbean"|"dominate"|"8.9"
"Caribbean"|"apricot"|"8.8"
"Caribbean"|"slight"|"8.32"
"Caribbean"|"butter"|"8.23"
"Caribbean"|"carries"|"7.27"
"Caribbean"|"fir"|"6.57"
