"Hawaii"|"rating"|"22.08"
"Hawaii"|"pure"|"15.78"
"Hawaii"|"dominating"|"15.07"
"Hawaii"|"quite"|"14.53"
"Hawaii"|"refreshing"|"14.12"
"Hawaii"|"apple"|"13.1"
"Hawaii"|"lyrical"|"12.84"
"Hawaii"|"sharp"|"11.98"
"Hawaii"|"big"|"11.98"
"Hawaii"|"elegant"|"11.86"
"Hawaii"|"subtle"|"11.81"
"Hawaii"|"shadow"|"11.59"
"Hawaii"|"powerful"|"11.3"
"Hawaii"|"good"|"11.23"
"Hawaii"|"richness"|"10.9"
"Hawaii"|"subdued"|"10.59"
"Hawaii"|"plum"|"10.48"
"Hawaii"|"classic"|"9.76"
"Hawaii"|"sweetness"|"9.58"
"Hawaii"|"high"|"9.52"
"Hawaii"|"unusual"|"9.52"
"Hawaii"|"acid"|"9.4"
"Hawaii"|"blossom"|"9.28"
"Hawaii"|"tomato"|"9.06"
"Hawaii"|"astringent"|"9.02"
"Hawaii"|"clean"|"9.01"
"Hawaii"|"depth"|"8.86"
"Hawaii"|"silk"|"8.41"
"Hawaii"|"suggest"|"8.36"
"Hawaii"|"vanilla"|"8.21"
"Hawaii"|"bit"|"8.18"
"Hawaii"|"profile"|"8.09"
"Hawaii"|"sugar"|"8.0"
"Hawaii"|"dusk"|"7.96"
"Hawaii"|"continuing"|"7.8"
"Hawaii"|"consolidate"|"7.69"
"Hawaii"|"nuance"|"7.65"
"Hawaii"|"lilac"|"7.51"
"Hawaii"|"saturated"|"7.38"
"Hawaii"|"chocolaty"|"7.27"
"Hawaii"|"linger"|"7.2"
"Hawaii"|"gently"|"7.1"
"Hawaii"|"bloom"|"6.9"
"Hawaii"|"ripe"|"6.8"
"Hawaii"|"night"|"6.37"
"Hawaii"|"cut"|"6.28"
"Hawaii"|"fine"|"6.16"
"Hawaii"|"dried"|"5.75"
"Hawaii"|"mint"|"5.67"
